   -0.000805 -0.000797073    -0.999999
    0.288799    -0.775208    -0.561825
   -0.957171    -0.221238    -0.186757
   0.0204788     0.591697      -0.8059
    -6.95786       2.2093     -2.53334
   -0.299431    -0.325763    -0.896783
   -0.636547     0.768359   -0.0665728
    0.710738     0.550911    -0.437434
    -7.61409      1.51645     -2.66906
    -0.49666    -0.864293    0.0795341
   -0.731323     0.466071      0.49794
   -0.467435     0.189142    -0.863556
    -6.70433     0.913039     -2.71288
    0.756297     0.474828     0.450059
    0.612823    -0.273325    -0.741445
   -0.229047     0.836559    -0.497701
    -5.98619     0.402746     -2.82532
     0.81681    -0.576122    -0.030082
   -0.530655     -0.77076     0.352611
   -0.226333    -0.272053    -0.935286
     -5.1108     -0.21243      -2.8343
   -0.485712    -0.810321    -0.327815
    0.085881     0.328972    -0.940426
     0.86989     -0.48493   -0.0901946
    -4.22774    -0.722511     -2.97454
    0.174801     -0.62055     0.764436
   -0.898841    -0.417488    -0.133371
    0.401906    -0.663793    -0.630753
    -3.41482     -1.14659     -3.03758
    0.860698    -0.398729    -0.316568
   -0.505334    -0.744724    -0.435916
  -0.0619432     0.535164    -0.842474
    -2.48548     -1.75568     -3.04227
   -0.477346    0.0387988    -0.877859
   -0.834883     0.291563     0.466864
    0.274065     0.955764    -0.106784
    -1.73212      -2.2825     -3.02631
   -0.826505    -0.549815    -0.120802
   -0.343422     0.662508    -0.665691
     0.44604    -0.508711    -0.736384
   -0.932013     -2.81721     -3.20321
    0.418837     0.885772     0.199956
    0.305176    -0.344699     0.887722
    0.855244    -0.310789    -0.414689
   -0.080467     -3.38133     -3.26283
   -0.879418    -0.475594   -0.0208405
   -0.289312     0.499174     0.816777
   -0.378051     0.724318    -0.576577
    0.824875     -3.94373     -3.25515
   -0.600795     0.695001     0.394993
    0.585627      0.71898    -0.374311
   -0.544139   0.00643398    -0.838971
     1.56502     -4.44295     -3.31952
    0.600069    -0.770609      0.21466
  -0.0824367    -0.326485    -0.941601
    0.795689      0.54733     -0.25944
     2.53282     -5.03589     -3.30248
   -0.218711    -0.869633    -0.442611
   -0.918766    0.0307388     0.393603
   -0.328685     0.492741    -0.805712
     3.30118     -5.67702      -3.3415
   0.0107135    -0.180452    -0.983526
   -0.975935     -0.21612    0.0290217
   -0.217797     0.959546    -0.178424
     4.14069     -6.21557     -3.41737
   -0.561592    -0.724767     0.399158
   -0.813063      0.39393    -0.428658
    0.153437    -0.565271    -0.810509
     4.91616     -6.64852     -3.49363
   -0.129077     0.503679    -0.854194
    0.904527    -0.293234    -0.309589
   -0.406412    -0.812602    -0.417742
     5.85972     -7.36272     -3.62993
    0.817823     0.246862    -0.519832
  -0.0246011    -0.887493    -0.460164
   -0.574944     0.389121    -0.719739
     6.66414     -7.83367     -3.66326
    0.258977    -0.770576     0.582361
   -0.759398     0.210136     0.615757
   -0.596862    -0.601711    -0.530754
     7.50197     -8.32323     -3.79772
    0.469605    -0.879798    -0.073662
   -0.162126     -0.16795     0.972372
   -0.867863    -0.444688    -0.221509
     8.30783     -8.87915     -3.79384
    0.649628     0.365064    -0.666867
    0.400189    -0.910008    -0.108323
     -0.6464    -0.196503    -0.737261
     7.70481     -9.77685     -3.92054
   -0.972942    -0.230721   -0.0123361
   -0.197508     0.802806     0.562577
   -0.119895     0.549791    -0.826653
     6.93637     -9.25129     -3.80392
   -0.167301     0.985612    0.0240769
    0.911406       0.1453     0.385002
    0.375964    0.0863549    -0.922602
     6.12063     -8.67319     -3.78463
    0.145616     0.379523    -0.913651
    0.479884     0.780486     0.400691
    0.865163    -0.496793   -0.0684762
     5.33008     -8.05982     -3.68033
   -0.798651    -0.535269     0.275034
   -0.417818     0.164277    -0.893555
     0.43311    -0.828553    -0.354845
      4.4084     -7.50508     -3.59756
    0.561901    -0.557021     0.611551
   -0.717722    -0.695858    0.0256414
     0.41127    -0.453331    -0.790789
     3.71085     -6.99163     -3.57188
    0.824486    -0.555241     0.109226
   -0.413535    -0.722944    -0.553481
    0.386279     0.411169    -0.825668
     2.78698      -6.4962     -3.52218
    0.288483     0.950125     0.118493
    0.910223    -0.310536     0.273973
    0.297105    0.0288188     -0.95441
     1.99087     -6.00104     -3.53996
    0.148702    -0.872651    -0.465154
   -0.853072     0.124708    -0.506671
    0.500155     0.472153     -0.72589
     1.10487     -5.37021     -3.49696
   -0.491996    -0.502671    -0.710818
   -0.756774     0.650561    0.0637452
    0.430388     0.569291    -0.700482
    0.249184      -4.8899     -3.36125
   -0.879992     0.468045   -0.0809227
   0.0312162     0.226987     0.973397
    0.473962     0.854056    -0.214357
   -0.651845     -4.38555     -3.32284
    0.282856     0.912572    -0.295306
    0.736698   -0.0095416     0.676154
    0.614222    -0.408806    -0.674989
    -1.49714      -3.7788     -3.32118
   -0.893388    -0.441439   -0.0836033
    0.024285     0.138362    -0.990084
    0.448629    -0.886559     -0.11289
     -2.2804     -3.12902     -3.14001
    0.688334     0.387389    -0.613291
   -0.206283    -0.706018    -0.677485
   -0.695445     0.592847    -0.406064
    -3.04796     -2.56937     -3.08558
    0.799047    -0.253189     0.545361
   -0.445848    -0.858052     0.254886
    0.403414    -0.446814    -0.798508
    -3.94873     -2.10001     -3.14157
   -0.676338    0.0872797    -0.731402
    0.563845     0.700273    -0.437832
    0.473967     -0.70852    -0.522834
    -4.91249     -1.48849      -3.0018
    0.715885   -0.0880334    -0.692646
    0.685111    -0.102743     0.721156
   -0.134651    -0.990805   -0.0132397
    -5.61247     -1.03486     -2.86904
   -0.782666   -0.0435042      0.62092
    0.377627      0.75981     0.529232
   -0.494805     0.648688    -0.578249
    -6.48958    -0.407964     -2.87776
   -0.873397    -0.097046    -0.477242
     0.43421     0.288597    -0.853331
    0.220543     -0.95252    -0.209921
    -7.32516    0.0727006     -2.82354
   -0.474077     0.835929     0.276538
    0.154834    -0.230032     0.960787
    0.866762     0.498305   -0.0203775
      -8.118      0.65875      -2.7733
    0.643374    -0.460973    -0.611207
   -0.681742    -0.708209    -0.183489
   -0.348279     0.534737    -0.769908
    -8.63338    -0.217225      -2.9543
   -0.103841    0.0914745    -0.990378
   -0.981592     0.151056     0.116872
    0.160293     0.984284    0.0741049
    -7.81982    -0.810223     -2.91998
    0.232491     0.387141    -0.892227
    0.714922    -0.689996    -0.113103
    -0.65942    -0.611578    -0.437194
    -6.93249     -1.31143     -3.00085
   -0.835429    -0.534051    -0.129802
   0.0308458     0.190242    -0.981253
    0.548733     -0.82377     -0.14246
    -6.14158     -1.92515     -3.02504
   -0.325328    -0.592491     0.736964
   -0.561656     0.748063     0.353475
   -0.760726    -0.298925    -0.576142
    -5.33061     -2.35325     -3.08607
   -0.146424     0.352953     0.924113
    0.613309     0.765357    -0.195141
   -0.776152     0.538193    -0.328536
    -4.44975     -3.04735     -3.15038
    0.121532     0.237534    -0.963747
    0.802163    -0.595363   -0.0455832
   -0.584607    -0.767542    -0.262897
    -3.58797     -3.50826     -3.13524
    0.843759    -0.436624    -0.312137
   -0.103867    -0.703401     0.703163
   -0.526576    -0.560879    -0.638852
    -2.83074     -4.08074     -3.25696
   -0.489971     0.770738     0.407298
    0.245395    -0.326384     0.912828
    0.836486     0.547208   -0.0292165
    -1.99829     -4.61311     -3.38062
    0.538409    -0.456446    -0.708359
    0.559909    -0.434446      0.70552
   -0.629775    -0.776475    0.0216588
    -1.19715     -5.19157     -3.46735
    0.604742     0.769722    -0.204488
    0.796376    -0.587184     0.144916
 -0.00852685    -0.250486    -0.968083
   -0.380442      -5.7827     -3.46493
    0.614479    -0.386946     0.687524
   -0.641877    -0.751892     0.150509
    0.458705     -0.53379    -0.710393
    0.589371     -6.21206     -3.55505
    0.504143    0.0315396    -0.863044
   -0.779701    -0.413092    -0.470555
   -0.371357     0.910143    -0.183666
     1.41242      -6.7757     -3.63515
    0.633924     0.568367    -0.524499
    0.304823    -0.806896    -0.505965
    -0.71079     0.160864    -0.684763
     2.32697     -7.26148     -3.64038
    0.895582    -0.377904     0.234781
   -0.435045    -0.633434     0.639919
  -0.0931102     -0.67524    -0.731698
     3.11955     -7.87104     -3.65639
     0.60782    -0.534707    -0.587063
    0.124004    -0.666319     0.735283
   -0.784333    -0.519718    -0.338697
     3.89169     -8.35751     -3.69943
    0.498331     0.843839     0.199001
    0.747916    -0.534507     0.393604
    0.438506   -0.0473091    -0.897482
     4.72366     -8.95017     -3.80061
   -0.818184     0.346081     0.459133
  0.00287515     0.801005    -0.598651
   -0.574949    -0.488486    -0.656364
      5.5108     -9.49719     -3.91172
   -0.801248     0.481399     0.355326
    0.553175     0.822334     0.133284
   -0.228034     0.303351    -0.925191
     6.38473     -10.1416     -3.95026
   -0.564701     0.701279     -0.43511
    0.824902     0.495906    -0.271319
   0.0255033    -0.512137    -0.858525
     7.21043     -10.7181     -3.95005
    0.510331     0.857919    0.0594665
    0.312972    -0.120874    -0.942039
   -0.801006     0.499364     -0.33019
     6.60618     -11.4747     -4.20347
  -0.0783901    -0.991332    -0.105433
   -0.933457      0.11012    -0.341368
    0.350019    0.0716577    -0.933998
     5.77453     -10.8505     -4.02559
   -0.112807    -0.964507    -0.238748
   -0.972402     0.156551    -0.172991
    0.204227     0.212645    -0.955549
     4.95555     -10.2253     -3.98233
    0.553054    -0.800873     -0.22964
     0.17515    -0.157707     0.971829
   -0.814527    -0.577695    0.0530522
     4.15902     -9.80336     -4.06217
   -0.308021     0.299736    -0.902929
    0.451572     0.881412     0.138546
     0.83738    -0.365062    -0.406846
     3.40045     -9.21807     -3.84779
    0.669741   -0.0713168     0.739162
    0.601556    -0.531514    -0.596341
    0.435404     0.844042    -0.313076
     2.60137     -8.71631      -3.8007
    0.460615    -0.424693     0.779403
   -0.451487     0.643913     0.617686
   -0.764195    -0.636406     0.104852
     1.73384     -8.11391     -3.82142
   -0.939998     0.241707    -0.240794
   -0.217715     0.118449     0.968798
    0.262687     0.963093   -0.0587184
    0.867206     -7.57311     -3.74248
   -0.013337    -0.890834    -0.454133
     -0.9991    0.0301632    -0.029827
    0.040269     0.453326    -0.890435
 -0.00262423     -7.11783     -3.59672
    0.995019    -0.065902    0.0747996
   -0.064608    -0.997718   -0.0195929
   0.0759201    0.0146626    -0.997006
   -0.909003     -6.56128     -3.51132
   -0.972995    -0.219587    0.0711483
   -0.135089     0.791644     0.595861
   -0.187168     0.570158     -0.79993
    -1.76121     -5.96289     -3.50322
   -0.349793     0.931465     0.100085
    0.355692    0.0332145     0.934013
    0.866676      0.36231    -0.342933
    -2.55994      -5.5445     -3.41411
    0.135585     0.666664     0.732923
    0.768469      0.39616    -0.502506
   -0.625357     0.631361    -0.458597
    -3.44096     -4.84438     -3.37391
    0.118806    -0.857039     0.501368
   -0.569367     0.354875     0.741542
   -0.813453    -0.373562    -0.445809
    -4.16015     -4.26132     -3.21903
     0.61801     0.694054      0.36926
    0.161438    -0.571722     0.804408
    0.769417    -0.437519    -0.465376
    -5.06503      -3.8351     -3.21021
   -0.447043    -0.165401     0.879088
   -0.692994     0.685444    -0.223442
   -0.565607    -0.709091    -0.421045
    -5.90363     -3.18632     -3.18283
    -0.50639     0.268391     0.819472
   -0.198334     0.888598    -0.413591
   -0.839186    -0.371968    -0.396746
    -6.70354     -2.75885     -3.15845
    0.552215    -0.278634    -0.785762
    0.275088    -0.828816     0.487227
    -0.78701    -0.485208    -0.381036
    -7.57976     -2.19514     -3.13178
     -0.2841     0.877905    -0.385447
    0.754543     0.452754     0.475057
    0.591567    -0.155872    -0.791045
    -8.30542     -1.70936     -3.05387
    0.530011    -0.823844    -0.200921
   -0.316119    0.0279051    -0.948309
    0.786866     0.566129    -0.245642
    -9.15755     -1.16086     -2.99355
    0.830897    -0.554639   -0.0445572
   -0.546187    -0.828279     0.125034
   -0.106255    -0.079554    -0.991151
     6.73626      -11.299     -5.19738
   -0.402309      0.61179    -0.681073
    0.780474    -0.159673    -0.604455
   -0.478548    -0.774737    -0.413248
      5.8236     -10.8114      -4.9524
    0.229292    -0.238952    -0.943572
   -0.966529    0.0587365    -0.249745
    0.115099     0.969253    -0.217486
     5.01647     -10.1785     -4.97709
   -0.563607    0.0283952    -0.825555
   -0.786009     0.288923     0.546547
    0.254041     0.956931     -0.14052
     4.18483     -9.58054     -4.97191
    0.903678     0.424503    0.0562429
    0.211728    -0.328784    -0.920366
   -0.372206     0.843622    -0.386994
     3.37601     -9.09518     -4.89976
   -0.901993    -0.350243     0.252466
   -0.165735     0.820829       0.5466
   -0.398675     0.451186    -0.798429
     2.46963     -8.61441      -4.8335
   -0.352209    -0.852161    -0.387001
   -0.882986     0.165457     0.439272
   -0.310299     0.496432    -0.810722
     1.71836     -7.99951     -4.81621
   0.0680052    -0.995425    0.0671153
   -0.991169   -0.0597324     0.118386
   -0.113835   -0.0745735    -0.990697
    0.862739     -7.47588      -4.7524
    0.662159    -0.444029     0.603642
   -0.727522    -0.187853     0.659866
   -0.179604    -0.876099    -0.447429
     0.15234     -6.88935     -4.75885
    0.363516      0.33598    -0.868892
   -0.432667    -0.765114    -0.476865
   -0.825018     0.549289    -0.132764
   -0.833852     -6.43962     -4.55512
   -0.305006     0.582002    -0.753821
    0.937544    0.0444658    -0.345012
   -0.167278    -0.811971    -0.559215
    -1.64047     -5.91222     -4.54229
    0.616076    -0.759476    -0.208919
   -0.251374    -0.440929     0.861622
   -0.746499    -0.478308    -0.462558
     -2.6715     -5.42907     -4.46179
